lexeme_id,lemma,category,senses,forms
L553660,അക്രഥന,noun,0,14
L1130377,അക്രന്ദനം,noun,1,0
L552416,അക്രമ,noun,0,14
L455628,അക്രമം,noun,1,14
L516248,അക്രമഭിന്നം,noun,0,14
L505864,അക്രമരാഹിത്യം,noun,0,14
L511631,അക്രമസന്യാസം,noun,0,14
L537756,അക്രമാതിശയോക്‌തി,noun,0,14
L526512,അക്രമി,noun,0,14
L1125789,അക്രമിക,adjective,0,0
L512681,അക്രയം,noun,0,14
L1125788,അക്രയ്യ,adjective,0,0
L515924,അക്രാന്തം,noun,0,14
L541999,അക്രാരി,noun,0,14
L547115,അക്രാരിത്തെങ്ങ്,noun,0,14
L549856,അക്രാവ്,noun,0,14
L1125790,അക്രിയ,adjective,0,0
L552219,അക്രിയ,noun,0,14
L1133229,അക്രിയം,noun,0,1
L527271,അക്രിയവാദി,noun,0,14
L1130378,അക്രിയൻ,noun,1,0
L1125791,അക്രുദ്ധ,adjective,0,0
L553522,അക്രുധ,noun,0,14
L1130379,അക്രൂരൻ,noun,1,16
L1133231,അക്രൂരൻ,proper noun,0,0
L454738,അക്രേഷൻ ഡിസ്ക്,noun,1,1
L512638,അക്രോധം,noun,0,14
L502522,അക്രോമെഗാലി,noun,1,1
L454181,അക്രോൺ,proper noun,1,1
L519557,അക്ലമം,noun,0,14
L598550,അക്ലാന്തം,noun,1,1
L557180,അക്ലിക,noun,0,14
L562298,അക്ലിന്ന,adjective,1,0
L515468,അക്ലിന്നവർത്മം,noun,0,14
L538630,അക്ലിപ്തി,noun,0,14
L1125794,അക്ലിഷ്ട,adjective,0,0
L527113,അക്ലിഷ്ടകർമാവ്,noun,0,16
L501990,അക്വാത്ത്ലോൺ,noun,1,1
L454194,അക്വാബ,proper noun,1,1
L522844,അക്വേറിയം,noun,1,14
L504620,അക്ഷം,noun,1,14
L510408,അക്ഷകം,noun,0,14
L510156,അക്ഷകീലം,noun,0,14
L1125792,അക്ഷകുശല,adjective,0,0
L1130382,അക്ഷകൂടം,noun,1,0
L512196,അക്ഷകൃച്ഛ്രം,noun,0,14
L1125793,അക്ഷകോവിദ,adjective,0,0
L552253,അക്ഷക്രിയ,noun,0,14
L554715,അക്ഷക്രീഡ,noun,0,14
L1130621,അക്ഷക്ഷേത്രം,noun,1,16
L1130380,അക്ഷകൻ,noun,1,0
L1130381,അക്ഷകർണം,noun,1,0
L506988,അക്ഷഗ്ലഹം,noun,0,14
L554085,അക്ഷജ,noun,0,14
L521924,അക്ഷജം,noun,0,14
L554181,അക്ഷജ്ഞ,noun,0,14
L1130622,അക്ഷജൻ,noun,1,0
L521552,അക്ഷണം,noun,0,14
L538985,അക്ഷണവേധി,noun,0,14
L1125795,അക്ഷണിക,adjective,0,0
L555383,അക്ഷത,noun,0,14
L510744,അക്ഷതം,noun,0,14
L559102,അക്ഷതണ്ഡുല,noun,0,14
L1130623,അക്ഷതത്ത്വം,noun,1,0
L1130625,അക്ഷതഹോമം,noun,1,0
L506963,അക്ഷതാഡനം,noun,0,14
L516210,അക്ഷതാർപ്പണം,noun,0,14
L556339,അക്ഷതിക,noun,0,14
L521027,അക്ഷത്രം,noun,0,14
L552277,അക്ഷത്രിയ,noun,0,14
L1130624,അക്ഷതൻ,noun,1,0
L513863,അക്ഷദണ്ഡം,noun,0,14
L546912,അക്ഷദൃക്ക്,noun,0,14
L1130626,അക്ഷദേവനം,noun,1,0
L543285,അക്ഷദേവി,noun,0,14
L1130814,അക്ഷദ്യുതികം,noun,1,0
L1130816,അക്ഷധരം,noun,1,0
L1130815,അക്ഷധരൻ,noun,1,0
L549299,അക്ഷധൂര്,noun,0,14
L518077,അക്ഷധൂർത്തിലം,noun,0,14
L517968,അക്ഷപടം,noun,0,14
L1130818,അക്ഷപടലം,noun,1,0
L1130819,അക്ഷപടലാധ്യക്ഷൻ,noun,1,0
L510016,അക്ഷപാടം,noun,0,14
L1130820,അക്ഷപാടകൻ,noun,1,0
L511915,അക്ഷപാതം,noun,0,14
L1130821,അക്ഷപാദൻ,noun,1,0
L554704,അക്ഷപീഡ,noun,0,14
L508476,അക്ഷപീലുകം,noun,0,14
L519538,അക്ഷബീജം,noun,0,14
L517642,അക്ഷഭാഗം,noun,0,14
L515162,അക്ഷഭാരം,noun,0,14
L564020,അക്ഷഭീരു,noun,0,16
L552455,അക്ഷമ,noun,0,14
L518492,അക്ഷമാത്രം,noun,0,14
L558796,അക്ഷമാല,noun,0,14
L557140,അക്ഷമാലിക,noun,0,14
L526670,അക്ഷമി,noun,0,14
L521706,അക്ഷമൗനം,noun,0,14
L1125796,അക്ഷയ,adjective,0,0
L552157,അക്ഷയ,noun,1,14
L514839,അക്ഷയതുണീരം,noun,0,14
L552323,അക്ഷയതൃതീയ,noun,1,14
L516367,അക്ഷയദീപം,noun,0,14
L509326,അക്ഷയപാത്രം,noun,1,14
L517472,അക്ഷയബ്രഹ്മം,noun,0,14
L555562,അക്ഷയലളിത,noun,0,14
L531294,അക്ഷയഷഷ്ഠി,noun,0,14
L534103,അക്ഷയിണി,noun,0,14
L581875,അക്ഷയ്,proper noun,0,8
L1125799,അക്ഷയ്യ,adjective,0,0
L526484,അക്ഷയ്യനവമി,proper noun,0,7
L515377,അക്ഷയ്യോദകം,noun,0,14
L1129430,അക്ഷര,proper noun,0,8
L413247,അക്ഷരം,noun,1,20
L509488,അക്ഷരകാലം,noun,0,14
L563922,അക്ഷരക്കരു,noun,0,16
L565576,അക്ഷരചഞ്ചു,noun,0,8
L550442,അക്ഷരച്ഛന്ദസ്സ്,noun,0,14
L535308,അക്ഷരച്യുതി,noun,0,14
L513343,അക്ഷരച്യുദകം,noun,0,14
L1133232,അക്ഷരജീവി,noun,0,0
L510916,അക്ഷരജ്ഞാനം,noun,0,14
L510103,അക്ഷരഡംബരം,noun,0,14
L509503,അക്ഷരന്യാസം,noun,0,14
L537791,അക്ഷരപങ്ങ്ക്‌തി,noun,0,14
L531602,അക്ഷരപൂരണി,noun,0,14
L551561,അക്ഷരപ്പിഴ,noun,0,14
L522445,അക്ഷരബ്രഹ്മം,noun,0,14
L556557,അക്ഷരഭൂമിക,noun,0,14
L411278,അക്ഷരമാല,noun,1,16
L561842,അക്ഷരമുദ്ര,noun,0,14
L556220,അക്ഷരമുഷ്ടിക,noun,0,14
L552058,അക്ഷരവിദ്യ,noun,0,14
L508218,അക്ഷരവിന്യാസം,noun,0,14
L554025,അക്ഷരവീഴ്ച,noun,0,14
L535820,അക്ഷരവ്യക്‌തി,noun,0,14
L563450,അക്ഷരശിക്ഷ,noun,0,14
L539074,അക്ഷരശുദ്ധി,noun,0,14
L516286,അക്ഷരശ്ലോകം,noun,0,14
L552111,അക്ഷരസംഖ്യ,noun,0,14
L521651,അക്ഷരസംഘാതം,noun,0,14
L555708,അക്ഷരസംയുക്‌ത,noun,0,14
L556562,അക്ഷരാത്മിക,noun,0,14
L507666,അക്ഷരാഭ്യാസം,noun,0,14
L455594,അക്ഷരാർത്ഥം,noun,1,1
L541696,അക്ഷരി,noun,0,14
L559071,അക്ഷലീല,noun,0,14
L534809,അക്ഷവതി,noun,0,14
L554719,അക്ഷവതീക്രീഡ,noun,0,14
L508252,അക്ഷവാടം,noun,0,14
L530653,അക്ഷവാടി,noun,0,14
L556166,അക്ഷവാടിക,noun,0,14
L548366,അക്ഷവിത്ത്,noun,0,14
L552072,അക്ഷവിദ്യ,noun,0,14
L510963,അക്ഷവൃത്തം,noun,0,14
L526863,അക്ഷവേത്താവ്,noun,0,16
L510781,അക്ഷശാകം,noun,0,14
L558887,അക്ഷശാല,noun,0,14
L517296,അക്ഷസസ്യം,noun,0,14
L520337,അക്ഷസൂത്രം,noun,0,14
L520428,അക്ഷസ്തുഷം,noun,0,14
L510147,അക്ഷഹൃദയം,noun,0,14
L552053,അക്ഷഹൃദയവിദ്യ,noun,0,14
L502167,അക്ഷാംശം,noun,1,14
L506125,അക്ഷാഗ്രം,noun,0,14
L519417,അക്ഷാഗ്രകീലകം,noun,0,14
L516597,അക്ഷാങ്കുരം,noun,0,14
L538586,അക്ഷാന്തി,noun,0,14
L513830,അക്ഷാവപനം,noun,0,14
L542671,അക്ഷാവലി,noun,0,14
L529461,അക്ഷി,noun,0,14
L509490,അക്ഷികം,noun,0,14
L517449,അക്ഷികുലകം,noun,0,14
L514455,അക്ഷികോണം,noun,0,14
L1125797,അക്ഷിഗത,adjective,0,0
L1125798,അക്ഷിഗോചര,adjective,0,0
L522066,അക്ഷിഗോണികം,noun,0,14
L521877,അക്ഷിഗോളം,noun,0,14
L554102,അക്ഷിജ,noun,0,14
L534162,അക്ഷിണി,noun,0,14
L516334,അക്ഷിതം,noun,0,14
L521713,അക്ഷിതരം,noun,0,14
L551866,അക്ഷിതാര,noun,0,14
L511024,അക്ഷിദ്വന്ദ്വം,noun,0,14
L520013,അക്ഷിദ്വയം,noun,0,14
L510137,അക്ഷിപാകം,noun,0,14
L519754,അക്ഷിപാകാത്യയം,noun,0,14
L564091,അക്ഷിപീലു,noun,0,16
L510771,അക്ഷിബം,noun,0,14
L511138,അക്ഷിഭേഷജം,noun,0,14
L512289,അക്ഷിഭൈഷജ്യം,noun,0,14
L516357,അക്ഷിഭ്രുവം,noun,0,14
L531520,അക്ഷിമണി,noun,0,14
L509181,അക്ഷിയുഗം,noun,0,14
L506560,അക്ഷിയുഗളം,noun,0,14
L509861,അക്ഷിരോമം,noun,0,14
L519258,അക്ഷിലോമം,noun,0,14
L517603,അക്ഷിവം,noun,0,14
L516545,അക്ഷിവികൂശിതം,noun,0,14
L550541,അക്ഷിശ്രവസ്സ്,noun,0,14
L521570,അക്ഷിസ്പന്ദനം,noun,0,14
L517438,അക്ഷീകം,noun,0,14
L1125800,അക്ഷീണ,adjective,0,0
L1125801,അക്ഷീബ,adjective,0,0
L511619,അക്ഷീബം,noun,0,14
L564192,അക്ഷു,noun,0,16
L1125802,അക്ഷുണ്ണ,adjective,0,0
L555124,അക്ഷുണ്ണത,noun,0,14
L548453,അക്ഷുത്ത്,noun,0,14
L1125803,അക്ഷുദ്ര,adjective,0,0
L1130822,അക്ഷുദ്രൻ,noun,1,0
L1133230,അക്ഷുദ്രൻ,noun,0,0
L1125804,അക്ഷേത്ര,adjective,0,0
L520817,അക്ഷേത്രം,noun,0,14
L1130823,അക്ഷേത്രജ്ഞൻ,noun,1,0
L548356,അക്ഷേത്രവിത്ത്,noun,0,14
L542459,അക്ഷേത്രി,noun,0,14
L1130824,അക്ഷേത്രൻ,noun,1,0
L508188,അക്ഷോടം,noun,0,14
L507249,അക്ഷോഭം,noun,0,14
L1125805,അക്ഷോഭ്യ,adjective,0,0
L507965,അക്ഷോഭ്യം,noun,0,14
L1130825,അക്ഷ്ണം,noun,1,0
L534176,അക്ഷൗഹിണി,noun,0,14
L1130817,അക്ഷൻ,noun,1,0
L454338,അക്സൂം,proper noun,1,1
L1130375,അക്‌ത,noun,1,0
L555699,അക്‌ത,noun,0,14
L1130376,അക്‌തം,noun,1,0
L514889,അക്‌തം,noun,0,14
L1125785,അകൗട,adjective,0,0
L512448,അകൗടില്യം,noun,0,14
L1125786,അകൗടുംബ,adjective,0,0
L517574,അകൗതുകം,noun,0,14
L527382,അകൗമുദി,noun,0,14
L511685,അകൗലീന്യം,noun,0,14
L510036,അകൗശലം,noun,0,14
L523111,അകൗസീദ്യം,noun,0,14
L1129377,അകർമ്മണ്യ,adjective,1,0
L1125657,അകർശന,adjective,0,1
L1125658,അകർശിത,adjective,0,1
L677637,അകൽച്ച,noun,2,1
L1125661,അകൽപ,adjective,0,1
L1128905,അകൽപിത,adjective,0,1
L1125806,അഖണ്ഡ,adjective,0,0
L528105,അഖണ്ഡ,noun,0,16
L550608,അഖണ്ഡജ്യോതിസ്സ്,noun,0,14
L521988,അഖണ്ഡദീപം,noun,0,14
L543354,അഖണ്ഡദ്വാദശി,noun,0,14
L551875,അഖണ്ഡധാര,noun,0,14
L519416,അഖണ്ഡനം,noun,0,14
L515409,അഖണ്ഡനാമജപം,noun,0,14
L539021,അഖണ്ഡാർഥസിദ്ധി,noun,0,14
L1125807,അഖണ്ഡിത,adjective,0,0
L1130826,അഖലൻ,noun,1,0
L1130827,അഖാതം,noun,1,0
L555886,അഖാതക,noun,0,14
L506529,അഖാദനം,noun,0,14
L1125809,അഖാദുക,adjective,0,0
L1125810,അഖിന്ന,adjective,0,0
L1125811,അഖില,adjective,0,0
L228406,അഖില,noun,1,1
L543063,അഖിലകലാവല്ലി,noun,0,14
L1130828,അഖിലരൂപൻ,noun,1,0
L540017,അഖിലവ്യാപി,noun,0,14
L1130829,അഖിലാണ്ട്ഡം,noun,1,0
L527022,അഖിലാത്മാവ്,noun,0,16
L458805,അഖിൽ,proper noun,1,8
L508996,അഖേടികം,noun,0,14
L527262,അഖ്യാതിവാദി,noun,0,14
L1125808,അഖർവ,adjective,0,0
L457357,അഖൽഗോറി,proper noun,1,1
L454386,അഖൽറ്റ്സിഖെ,proper noun,1,1
L1125812,അഗ,adjective,0,0
L508623,അഗം,noun,1,14
L506821,അഗച്ഛം,noun,0,14
L1125813,അഗജ,adjective,0,0
L554045,അഗജ,noun,0,14
L520937,അഗജം,noun,0,14
L1130830,അഗജാരമണൻ,noun,1,0
L1125814,അഗണ്യ,adjective,0,0
L528549,അഗതി,noun,0,14
L556331,അഗതിക,noun,0,14
L534353,അഗതികഗതി,noun,0,14
L1125815,അഗദ,adjective,0,0
L508377,അഗദം,noun,0,14
L1130831,അഗദകരൻ,noun,1,0
L503583,അഗദകാരി,noun,0,7
L503307,അഗദകാരൻ,noun,1,18
L510274,അഗദതന്ത്രം,noun,0,14
L522564,അഗദരാജം,noun,0,14
L539587,അഗനന്ദിനി,noun,0,14
L534468,അഗപതി,noun,0,14
L551219,അഗപ്പെ,noun,0,14
L1130833,അഗമം,noun,1,0
L1125816,അഗമ്യ,adjective,0,0
L564464,അഗമ്യ,noun,0,16
L511029,അഗമ്യഗമനം,noun,0,14
L526620,അഗമ്യാഗാമി,noun,0,14
L520254,അഗരം,noun,0,14
L551021,അഗരപ്പറ്റ്,noun,0,14
L541455,അഗരി,noun,0,14
L563927,അഗരു,noun,0,16
L460948,അഗളി,proper noun,1,1
L460561,അഗളി ഹില്സ്,proper noun,1,1
L538658,അഗസ്തി,noun,0,14
L1132696,അഗസ്തേയദയം,noun,1,0
L510860,അഗസ്ത്യകൂടം,noun,1,14
L546689,അഗസ്ത്യദിക്ക്,noun,0,14
L522036,അഗസ്ത്യനക്ഷത്രം,noun,0,14
L1132701,അഗസ്ത്യമാസം,noun,0,0
L555551,അഗസ്ത്യസംഹിത,noun,0,14
L1132693,അഗസ്ത്യൻ,noun,1,0
L457447,അഗസ്റ്റ,proper noun,1,9
L582002,അഗസ്റ്റസ്,proper noun,0,8
L1129485,അഗസ്റ്റിൻ,proper noun,0,1
L457370,അഗാഗൊ,proper noun,1,1
L554060,അഗാത്മജ,noun,0,14
L456278,അഗാധതാമാപനം,noun,1,1
L505515,അഗാരം,noun,0,14
L541809,അഗാരി,noun,0,14
L581543,അഗാസി,proper noun,0,8
L518517,അഗിരം,noun,0,14
L550361,അഗിരൗകസ്സ്,noun,0,14
L1132704,അഗിരൻ,noun,1,0
L565532,അഗു,noun,0,8
L516072,അഗുണം,noun,0,14
L534182,അഗുണി,noun,0,14
L563826,അഗുരു,noun,0,16
L1132707,അഗുൽമികൻ,noun,1,0
L1132708,അഗൂഢം,noun,1,0
L522700,അഗൂഢഗന്ധം,noun,0,14
L563356,അഗൂഢഭാവ,noun,0,14
L1125821,അഗൃഹീത,adjective,0,0
L1132712,അഗൃഹൻ,noun,1,0
L1125822,അഗോചര,adjective,0,0
L1132715,അഗോചരൻ,noun,1,0
L455129,അഗൌറാ ഹിൽസ്,proper noun,1,1
L520724,അഗ്ഗാധം,noun,0,14
L454420,അഗ്ദാഷ്,proper noun,1,1
L548440,അഗ്നാമരുത്ത്,noun,0,14
L527468,അഗ്നായി,noun,0,15
L3190,അഗ്നി,noun,1,19
L455753,അഗ്നി സുരക്ഷ,noun,1,1
L1132716,അഗ്നികം,noun,1,0
L558509,അഗ്നികല,noun,0,14
L517778,അഗ്നികായം,noun,0,14
L555939,അഗ്നികാരക,noun,0,14
L1132719,അഗ്നികാര്യം,noun,1,0
L1132720,അഗ്നികുക്കുടം,noun,1,0
L458022,അഗ്നികുണ്ഡം,proper noun,1,1
L502862,അഗ്നികുമാരൻ,noun,0,19
L1132721,അഗ്നികേതു,noun,1,1
L505848,അഗ്നികോണം,noun,0,14
L530548,അഗ്നിക്കാവടി,noun,0,14
L552260,അഗ്നിക്രിയ,noun,0,14
L554718,അഗ്നിക്രീഡ,noun,0,14
L454727,അഗ്നിക്ഷേത്രം,noun,1,1
L517389,അഗ്നികർമം,noun,0,14
L1132722,അഗ്നിഖണ്ഡം,noun,1,0
L506581,അഗ്നിഗൃഹം,noun,0,14
L553224,അഗ്നിഗർഭ,noun,0,14
L1132723,അഗ്നിഗർഭകം,noun,1,0
L1132724,അഗ്നിഘൃതം,noun,1,0
L522399,അഗ്നിചയം,noun,0,14
L548277,അഗ്നിചിത്ത്,noun,0,14
L1132725,അഗ്നിചൂഡൻ,noun,1,0
L517591,അഗ്നിചൂർണം,noun,0,14
L522480,അഗ്നിചൈത്യം,noun,0,14
L1125825,അഗ്നിജ,adjective,0,0
L521279,അഗ്നിജം,noun,0,14
L527141,അഗ്നിജന്മാവ്,noun,0,16
L507661,അഗ്നിജാരം,noun,0,14
L1132727,അഗ്നിജിഹ്വ,noun,1,0
L557241,അഗ്നിജിഹ്വിക,noun,0,14
L543256,അഗ്നിജീവി,noun,0,14
L558835,അഗ്നിജ്വാല,noun,0,14
L1132726,അഗ്നിജൻ,noun,1,0
L550476,അഗ്നിതപസ്സ്,noun,0,14
L1132728,അഗ്നിതീർഥം,noun,1,0
L508040,അഗ്നിത്രയം,noun,0,14
L514610,അഗ്നിത്രാണം,noun,0,14
L1132729,അഗ്നിത്രിതയം,noun,1,0
L1125826,അഗ്നിദ,adjective,0,0
L1132730,അഗ്നിദണ്ഡം,noun,1,0
L539289,അഗ്നിദമനി,noun,0,14
L526783,അഗ്നിദാതാവ്,noun,0,16
L521915,അഗ്നിദാഹം,noun,0,14
L546695,അഗ്നിദിക്ക്,noun,0,14
L1125827,അഗ്നിദീപ്ത,adjective,0,0
L553291,അഗ്നിദീപ്ത,noun,0,14
