target,reference,snapshot_date,rank,category_qid,category_title,gap,overlap_target,overlap_reference,coverage_pct,weighted_score
hiwiki,urwiki,2026-06-23,15,23706330,Bu_dem_liwot,3508,1383,4891,0.2828,53416
hiwiki,urwiki,2026-06-23,16,8602383,صحابہ,458,53,511,0.1037,53320
hiwiki,urwiki,2026-06-23,17,8555432,Islam_saadjies,437,433,870,0.4977,52868
hiwiki,urwiki,2026-06-23,18,8063242,مکہ_میں_پیدا_ہونے_والی_شخصیات,299,62,361,0.1717,51785
hiwiki,urwiki,2026-06-23,19,7237892,مسلم_شخصیات,367,449,816,0.5502,50196
hiwiki,urwiki,2026-06-23,20,1411712,ایران,47895,496,48391,0.0102,49544
hiwiki,urwiki,2026-06-23,21,6426358,اہل_بیت,255,77,332,0.2319,49257
hiwiki,urwiki,2026-06-23,22,7116163,مدنی_شخصیات,201,65,266,0.2444,48779
hiwiki,urwiki,2026-06-23,23,9703480,Biôgrafia,2339,1617,3956,0.4087,47030
hiwiki,urwiki,2026-06-23,24,7035269,Hahakeno_mihcaan_a_masofoc,1720,665,2385,0.2788,45756
hiwiki,urwiki,2026-06-23,25,6620777,Əlifba_sırasına_görə_alimlər,1810,1468,3278,0.4478,45744
hiwiki,urwiki,2026-06-23,26,1457903,مذہب,583,1199,1782,0.6728,44448
hiwiki,urwiki,2026-06-23,27,6826214,مکی_شخصیات,186,71,257,0.2763,42901
hiwiki,urwiki,2026-06-23,28,30307162,Иртә_ислам_тарихында_шәхестәр,177,71,248,0.2863,42342
hiwiki,urwiki,2026-06-23,29,9220893,28_مئی_کی_وفیات,103,16,119,0.1345,42081
hiwiki,urwiki,2026-06-23,30,9228737,21_اپریل_کی_پیدائشیں,250,33,283,0.1166,41937
hiwiki,urwiki,2026-06-23,31,7463616,اہل_سنت,188,134,322,0.4161,41707
hiwiki,urwiki,2026-06-23,32,9219064,مدینہ_منورہ_میں_وفات_پانے_والی_شخصیات,301,58,359,0.1616,41672
hiwiki,urwiki,2026-06-23,33,6958407,قریش,127,56,183,0.306,41117
hiwiki,urwiki,2026-06-23,34,6127538,ریاستہائے_متحدہ_کے_شہر,23380,302,23682,0.0128,39258
hiwiki,urwiki,2026-06-23,35,9715644,Wp/srn,265,114,379,0.3008,38964
hiwiki,urwiki,2026-06-23,36,6466283,مسلم_الٰہیات_دان,617,124,741,0.1673,38651
hiwiki,urwiki,2026-06-23,37,32589508,ويکيډاټا_سرچينې_لرونکي_مخونه,1047,1299,2346,0.5537,38592
hiwiki,urwiki,2026-06-23,38,3919762,امریکی_شخصیات,20479,1996,22475,0.0888,37933
hiwiki,urwiki,2026-06-23,39,7305252,مسلمان_شہدا,116,24,140,0.1714,37250
hiwiki,urwiki,2026-06-23,40,8529001,حسین_ابن_علی,142,17,159,0.1069,36898
hiwiki,urwiki,2026-06-23,41,5753390,سیاست_دان,2486,1194,3680,0.3245,36885
hiwiki,urwiki,2026-06-23,42,7144995,محمد_بن_عبد_اللہ,161,193,354,0.5452,36154
hiwiki,urwiki,2026-06-23,43,1457595,تاریخ,686,2256,2942,0.7668,36134
hiwiki,urwiki,2026-06-23,44,8289239,بنو_ہاشم,101,28,129,0.2171,36046
hiwiki,urwiki,2026-06-23,45,7192108,Páginas_con_errores_en_secuencias_de_órdenes,1535,2349,3884,0.6048,35097
hiwiki,urwiki,2026-06-23,46,33047539,تجمع_سكان,28959,1394,30353,0.0459,34128
hiwiki,urwiki,2026-06-23,47,8292894,سانحۂ_کربلا,67,11,78,0.141,34126
hiwiki,urwiki,2026-06-23,48,7848912,علی_ابن_ابی_طالب,93,42,135,0.3111,34021
hiwiki,urwiki,2026-06-23,49,7237893,پاکستانی_مسلم_شخصیات,868,186,1054,0.1765,33835
hiwiki,urwiki,2026-06-23,50,10094122,اصحاب_بدر,391,24,415,0.0578,33804
knwiki,enwiki,2026-06-23,1,1410960,United_States,211048,785,211833,0.0037,847283081
knwiki,enwiki,2026-06-23,2,3919762,American_people,122872,590,123462,0.0048,772439251
knwiki,enwiki,2026-06-23,3,5479723,Film_actors,36425,353,36778,0.0096,526296516
knwiki,enwiki,2026-06-23,4,3919792,Actors,55984,627,56611,0.0111,461880524
knwiki,enwiki,2026-06-23,5,9698417,American_actors,23769,165,23934,0.0069,436453432
knwiki,enwiki,2026-06-23,6,5479560,Television_actors,30688,314,31002,0.0101,416123699
knwiki,enwiki,2026-06-23,7,5837414,American_film_actors,12258,144,12402,0.0116,364119772
knwiki,enwiki,2026-06-23,8,5461159,American_television_actors,12467,118,12585,0.0094,362594140
knwiki,enwiki,2026-06-23,9,8206360,21st-century_American_actors,11260,111,11371,0.0098,354080364
knwiki,enwiki,2026-06-23,10,9426612,Алфавит_буйынса_актёрҙар,13185,354,13539,0.0261,334295100
knwiki,enwiki,2026-06-23,11,6840573,English-language_films,62070,106,62176,0.0017,315438637
knwiki,enwiki,2026-06-23,12,3919868,American_films,33651,83,33734,0.0025,278949162
knwiki,enwiki,2026-06-23,13,7835232,Əlifba_sırasına_görə_filmlər,35037,166,35203,0.0047,275036023
knwiki,enwiki,2026-06-23,14,1411125,United_Kingdom,74320,426,74746,0.0057,266120898
knwiki,enwiki,2026-06-23,15,7269712,20th-century_American_actors,12030,98,12128,0.0081,264911439
knwiki,enwiki,2026-06-23,16,5611338,Association_football,144178,94,144272,0.0007,247688776
knwiki,enwiki,2026-06-23,17,8246543,American_male_film_actors,14186,103,14289,0.0072,245925962
knwiki,enwiki,2026-06-23,18,1457982,Sports,132078,437,132515,0.0033,243365051
knwiki,enwiki,2026-06-23,19,3919830,British_people,44005,532,44537,0.0119,241888954
knwiki,enwiki,2026-06-23,20,9703480,Biôgrafia,24244,791,25035,0.0316,232590699
knwiki,enwiki,2026-06-23,21,6508,Astronomy,5146,315,5461,0.0577,230988444
knwiki,enwiki,2026-06-23,22,9228737,Кандык_айдыҥ_21_кӱнинде_чыккандар,1686,14,1700,0.0082,228108808
knwiki,enwiki,2026-06-23,23,9220893,Кӱӱк_айдыҥ_28_кӱнинде_божогондор,685,5,690,0.0072,225528852
knwiki,enwiki,2026-06-23,24,9865921,Wikipedia:Wiphalakunap_Plantillankukuna,861,27,888,0.0304,223774129
knwiki,enwiki,2026-06-23,25,9636824,Əlifba_sırasına_görə_musiqiçilər,24375,197,24572,0.008,220297393
knwiki,enwiki,2026-06-23,26,6397842,American_male_actors,9669,106,9775,0.0108,219746041
knwiki,enwiki,2026-06-23,27,9715949,Vikipedya:AY,984,294,1278,0.23,219453855
knwiki,enwiki,2026-06-23,28,9426286,Алфавит_буйынса_актрисалар,11060,216,11276,0.0192,217043509
knwiki,enwiki,2026-06-23,29,129212025,Tuveli:Izvopa,417,36,453,0.0795,211999783
knwiki,enwiki,2026-06-23,30,8246554,American_male_television_actors,11557,69,11626,0.0059,210625171
knwiki,enwiki,2026-06-23,31,6740310,American_voice_actors,4322,80,4402,0.0182,202338922
knwiki,enwiki,2026-06-23,32,4966679,Wikipedia,409,67,476,0.1408,200119465
knwiki,enwiki,2026-06-23,33,9715644,Wp/srn,417,80,497,0.161,199498909
knwiki,enwiki,2026-06-23,34,140310923,Actors_estatunidencs_nascuts_al_segle_XX,3235,106,3341,0.0317,197769095
knwiki,enwiki,2026-06-23,35,33079992,Gamba_Peuniléh,21,3,24,0.125,196373802
knwiki,enwiki,2026-06-23,36,8245580,American_film_actresses,11204,62,11266,0.0055,195721092
knwiki,enwiki,2026-06-23,37,10074376,Pobo_sakizaya,6,1,7,0.1429,192330935
knwiki,enwiki,2026-06-23,38,6426972,American_television_actresses,9333,55,9388,0.0059,189004920
knwiki,enwiki,2026-06-23,39,6645404,American_actresses,8074,62,8136,0.0076,187195648
knwiki,enwiki,2026-06-23,40,7220786,Selected_anniversaries,5,1,6,0.1667,187018880
knwiki,enwiki,2026-06-23,41,7063228,American_singers,7973,84,8057,0.0104,186505733
knwiki,enwiki,2026-06-23,42,14914955,21st-century_American_male_actors,7352,62,7414,0.0084,185046049
knwiki,enwiki,2026-06-23,43,6408784,21st-century_actors,6671,116,6787,0.0171,184393766
knwiki,enwiki,2026-06-23,44,97269191,Pàgine_in_Zeneise-Grafia_unitäia,75,19,94,0.2021,181775832
knwiki,enwiki,2026-06-23,45,33029934,Articol_in_Milanes,31282,1798,33080,0.0544,176172544
knwiki,enwiki,2026-06-23,46,9280440,20th-century_American_people,22382,231,22613,0.0102,172983610
knwiki,enwiki,2026-06-23,47,8206361,21st-century_American_actresses,7312,54,7366,0.0073,172605057
knwiki,enwiki,2026-06-23,48,7031042,American_people_of_Irish_descent,6371,121,6492,0.0186,171798017
knwiki,enwiki,2026-06-23,49,9711126,Miranduléś,3976,390,4366,0.0893,169886153
knwiki,enwiki,2026-06-23,50,7217320,Singers,15295,179,15474,0.0116,168404972
knwiki,bnwiki,2026-06-23,1,1411417,ভারত,3874,2890,6764,0.4273,403924
knwiki,bnwiki,2026-06-23,2,1455458,বাংলাদেশ,1442,60,1502,0.0399,383774
knwiki,bnwiki,2026-06-23,3,5611338,ফুটবল,3548,94,3642,0.0258,349433
knwiki,bnwiki,2026-06-23,4,7192108,Páginas_con_errores_en_secuencias_de_órdenes,1350,1187,2537,0.4679,313516
knwiki,bnwiki,2026-06-23,5,8297418,বাঙালি_ব্যক্তি,705,155,860,0.1802,284053
knwiki,bnwiki,2026-06-23,6,33029934,Articol_in_Milanes,3425,1798,5223,0.3442,275026
knwiki,bnwiki,2026-06-23,7,1984000,ইসলাম,2793,155,2948,0.0526,269767
knwiki,bnwiki,2026-06-23,8,1457982,ক্রীড়া,2458,437,2895,0.1509,257534
knwiki,bnwiki,2026-06-23,9,9729671,Gesjreve_in_'t_Mestreechs,753,801,1554,0.5154,246444
knwiki,bnwiki,2026-06-23,10,8950510,কলকাতা_বিশ্ববিদ্যালয়ের_প্রাক্তন_শিক্ষার্থী,1273,127,1400,0.0907,236178
knwiki,bnwiki,2026-06-23,11,8297364,বাঙালি_হিন্দু,811,96,907,0.1058,222381
knwiki,bnwiki,2026-06-23,12,6994462,ভারতীয়_ব্যক্তি,1486,1402,2888,0.4855,208536
knwiki,bnwiki,2026-06-23,13,23706330,Bu_dem_liwot,946,416,1362,0.3054,201932
knwiki,bnwiki,2026-06-23,14,1410960,মার্কিন_যুক্তরাষ্ট্র,4016,785,4801,0.1635,201531
knwiki,bnwiki,2026-06-23,15,10095516,ঢাকা_বিশ্ববিদ্যালয়ের_প্রাক্তন_শিক্ষার্থী,1560,7,1567,0.0045,199383
knwiki,bnwiki,2026-06-23,16,1457673,ভূগোল,1259,1105,2364,0.4674,196706
knwiki,bnwiki,2026-06-23,17,7116681,পশ্চিমবঙ্গের_ব্যক্তি,504,100,604,0.1656,195000
knwiki,bnwiki,2026-06-23,18,8297423,বাঙালি_লেখক,1295,46,1341,0.0343,186537
knwiki,bnwiki,2026-06-23,19,32589508,ويکيډاټا_سرچينې_لرونکي_مخونه,972,650,1622,0.4007,186292
knwiki,bnwiki,2026-06-23,20,8437937,ফিফা_বিশ্বকাপ,105,5,110,0.0455,176184
knwiki,bnwiki,2026-06-23,21,1457595,ইতিহাস,1247,1002,2249,0.4455,169277
knwiki,bnwiki,2026-06-23,22,9711126,Miranduléś,673,390,1063,0.3669,167522
knwiki,bnwiki,2026-06-23,23,5897849,Wikipedia:Beleg_fehlet,1195,980,2175,0.4506,167306
knwiki,bnwiki,2026-06-23,24,6301435,২০শ_শতাব্দীর_রাজনীতিবিদ,1360,236,1596,0.1479,165584
knwiki,bnwiki,2026-06-23,25,6156696,মৃত_ব্যক্তি,812,629,1441,0.4365,164492
knwiki,bnwiki,2026-06-23,26,6312404,ফিফা,88,7,95,0.0737,164474
knwiki,bnwiki,2026-06-23,27,5753390,রাজনীতিবিদ,2089,354,2443,0.1449,163752
knwiki,bnwiki,2026-06-23,28,6456601,বাংলাদেশী_ব্যক্তি,511,15,526,0.0285,161550
knwiki,bnwiki,2026-06-23,29,9703480,Biôgrafia,2063,791,2854,0.2772,156709
knwiki,bnwiki,2026-06-23,30,8287974,বাংলাদেশ_জাতীয়তাবাদী_দলের_রাজনীতিবিদ,916,0,916,0.0,153371
knwiki,bnwiki,2026-06-23,31,8055972,مواليد_في_كلكتا,647,90,737,0.1221,148874
knwiki,bnwiki,2026-06-23,32,1457903,ধর্ম,1019,495,1514,0.3269,146728
knwiki,bnwiki,2026-06-23,33,6457107,ফিফা_বিশ্বকাপের_আসর,29,2,31,0.0645,145796
knwiki,bnwiki,2026-06-23,34,7130623,বাংলা_ভাষার_লেখক,451,26,477,0.0545,143209
knwiki,bnwiki,2026-06-23,35,4325,বাংলাদেশের_ইতিহাস,371,57,428,0.1332,141807
knwiki,bnwiki,2026-06-23,36,7460289,ইসলামি_পরিভাষা,932,61,993,0.0614,141234
knwiki,bnwiki,2026-06-23,37,8436106,বর্তমান_ফুটবল_মৌসুম,42,1,43,0.0233,138220
knwiki,bnwiki,2026-06-23,38,3919792,অভিনয়শিল্পী,3320,627,3947,0.1589,136871
knwiki,bnwiki,2026-06-23,39,2944929,সংস্কৃতি,895,979,1874,0.5224,136261
knwiki,bnwiki,2026-06-23,40,7030483,ভারতীয়_রাজনীতিবিদ,794,414,1208,0.3427,134591
knwiki,bnwiki,2026-06-23,41,1983910,হিন্দুধর্ম,796,1474,2270,0.6493,134375
knwiki,bnwiki,2026-06-23,42,7015591,ফুটবল_প্রতিযোগিতা,150,6,156,0.0385,131531
knwiki,bnwiki,2026-06-23,43,7068600,বাংলাদেশী_রাজনীতিবিদ,443,3,446,0.0067,130351
knwiki,bnwiki,2026-06-23,44,6466307,কলকাতার_ব্যক্তি,303,102,405,0.2519,129396
knwiki,bnwiki,2026-06-23,45,8303056,যৌনতা,374,65,439,0.1481,129324
knwiki,bnwiki,2026-06-23,46,9715949,Vikipedya:AY,216,294,510,0.5765,128700
knwiki,bnwiki,2026-06-23,47,105499440,২০শ_শতাব্দীর_বাঙালি,691,32,723,0.0443,128183
knwiki,bnwiki,2026-06-23,48,8297344,বাংলা_ভাষার_চলচ্চিত্র,2153,4,2157,0.0019,127772
knwiki,bnwiki,2026-06-23,49,138208396,ত্রয়োদশ_জাতীয়_সংসদ_সদস্য,313,0,313,0.0,127496
knwiki,bnwiki,2026-06-23,50,8204863,২০২৬_ফিফা_বিশ্বকাপ,52,0,52,0.0,126971
knwiki,hiwiki,2026-06-23,1,1411417,भारत,4792,2890,7682,0.3762,1889721
knwiki,hiwiki,2026-06-23,2,6994462,भारत_के_लोग,1716,1402,3118,0.4496,863854
knwiki,hiwiki,2026-06-23,3,1983910,हिन्दू_धर्म,939,1474,2413,0.6109,630839
knwiki,hiwiki,2026-06-23,4,4630,भारत_का_इतिहास,916,683,1599,0.4271,613437
knwiki,hiwiki,2026-06-23,5,7030483,भारतीय_राजनीतिज्ञ,1145,414,1559,0.2656,585072
knwiki,hiwiki,2026-06-23,6,1457595,इतिहास,1254,1002,2256,0.4441,430937
knwiki,hiwiki,2026-06-23,7,5668044,भारतीय_फ़िल्में,3588,872,4460,0.1955,418897
knwiki,hiwiki,2026-06-23,8,7192108,Páginas_con_errores_en_secuencias_de_órdenes,1162,1187,2349,0.5053,409707
knwiki,hiwiki,2026-06-23,9,33029934,Articol_in_Milanes,2925,1798,4723,0.3807,385875
knwiki,hiwiki,2026-06-23,10,5897849,स्रोतहीन_लेख,1269,980,2249,0.4357,378984
knwiki,hiwiki,2026-06-23,11,7024688,भारतीय_अभिनेता,944,345,1289,0.2676,371954
knwiki,hiwiki,2026-06-23,12,1457673,भूगोल,1805,1105,2910,0.3797,365710
knwiki,hiwiki,2026-06-23,13,3919792,अभिनेता,1770,627,2397,0.2616,357102
knwiki,hiwiki,2026-06-23,14,25351284,कायमचे_मृत_बाह्य_दुवे_असणारे_लेख,730,545,1275,0.4275,354470
knwiki,hiwiki,2026-06-23,15,9848152,हिन्दी_फ़िल्में,3222,145,3367,0.0431,348239
knwiki,hiwiki,2026-06-23,16,32589508,ويکيډاټا_سرچينې_لرونکي_مخونه,649,650,1299,0.5004,347399
knwiki,hiwiki,2026-06-23,17,7030643,भारतीय_हिन्दू,381,366,747,0.49,347158
knwiki,hiwiki,2026-06-23,18,7214658,भारत_के_नगर,1457,505,1962,0.2574,344382
knwiki,hiwiki,2026-06-23,19,6944392,भारतीय_राजनीति,239,164,403,0.4069,335991
knwiki,hiwiki,2026-06-23,20,9705320,Endrika_ampiasaina_amin'ny_jeografia,1953,629,2582,0.2436,320984
knwiki,hiwiki,2026-06-23,21,1457903,धर्म,704,495,1199,0.4128,302638
knwiki,hiwiki,2026-06-23,22,6834346,भारतीय_लेखक,688,389,1077,0.3612,298125
knwiki,hiwiki,2026-06-23,23,2944929,संस्कृति,876,979,1855,0.5278,289347
knwiki,hiwiki,2026-06-23,24,4103183,राजनीति,942,514,1456,0.353,283731
knwiki,hiwiki,2026-06-23,25,7116595,उत्तर_प्रदेश_के_लोग,440,98,538,0.1822,279693
knwiki,hiwiki,2026-06-23,26,6547010,भारतीय_फ़िल्म_अभिनेता,566,289,855,0.338,274762
knwiki,hiwiki,2026-06-23,27,6946332,पंजाबी_लोग,773,209,982,0.2128,262360
knwiki,hiwiki,2026-06-23,28,6493807,क्रिकेट,2264,401,2665,0.1505,260335
knwiki,hiwiki,2026-06-23,29,9795474,جميع_مقالات_البذور,950,685,1635,0.419,249864
knwiki,hiwiki,2026-06-23,30,8298820,भारतीय_जनता_पार्टी_के_राजनीतिज्ञ,639,159,798,0.1992,248512
knwiki,hiwiki,2026-06-23,31,5753390,राजनीतिज्ञ,840,354,1194,0.2965,248478
knwiki,hiwiki,2026-06-23,32,6156696,मृत_लोग,574,629,1203,0.5229,246434
knwiki,hiwiki,2026-06-23,33,1458083,विज्ञान,1279,1303,2582,0.5046,243915
knwiki,hiwiki,2026-06-23,34,82515714,People_from_India,294,592,886,0.6682,242382
knwiki,hiwiki,2026-06-23,35,28582468,चित्र_के_साथ_ज्ञानसन्दूक_अवस्थापन_प्रयोग_करने_वाले_लेख,1498,342,1840,0.1859,242181
knwiki,hiwiki,2026-06-23,36,8514322,हिन्दी_अभिनेत्री,735,248,983,0.2523,237430
knwiki,hiwiki,2026-06-23,37,7146649,उत्तर_प्रदेश,415,111,526,0.211,237013
knwiki,hiwiki,2026-06-23,38,23706330,Bu_dem_liwot,967,416,1383,0.3008,232467
knwiki,hiwiki,2026-06-23,39,7145024,भारतीय_मुस्लिम,736,183,919,0.1991,231902
knwiki,hiwiki,2026-06-23,40,8619678,लोक_सभा_सदस्य,331,160,491,0.3259,229481
knwiki,hiwiki,2026-06-23,41,6465874,مواليد_في_الهند,194,243,437,0.5561,227812
knwiki,hiwiki,2026-06-23,42,9426612,Алфавит_буйынса_актёрҙар,702,354,1056,0.3352,226436
knwiki,hiwiki,2026-06-23,43,9703480,Biôgrafia,826,791,1617,0.4892,224611
knwiki,hiwiki,2026-06-23,44,2945924,सूचियाँ,480,137,617,0.222,223551
knwiki,hiwiki,2026-06-23,45,9714104,Fering_Artiikel,1018,450,1468,0.3065,221577
knwiki,hiwiki,2026-06-23,46,8545259,भारतीय_स्वतन्त्रता_संग्राम,299,188,487,0.386,221231
knwiki,hiwiki,2026-06-23,47,5479723,फ़िल्म_अभिनेता,768,353,1121,0.3149,219573
knwiki,hiwiki,2026-06-23,48,6301201,२१वीं_सदी_के_भारतीय_राजनेता,522,193,715,0.2699,218512
knwiki,hiwiki,2026-06-23,49,15271861,Male_actors_in_Hindi_cinema,561,134,695,0.1928,217685
knwiki,hiwiki,2026-06-23,50,1984000,इस्लाम,1122,155,1277,0.1214,216625
knwiki,tawiki,2026-06-23,1,125498801,இந்தியத்_தமிழ்த்_திரைப்படங்கள்,5578,63,5641,0.0112,450775
knwiki,tawiki,2026-06-23,2,1411417,இந்தியா,4691,2890,7581,0.3812,377621
knwiki,tawiki,2026-06-23,3,8828978,தமிழ்த்_திரைப்படங்கள்,2196,49,2245,0.0218,265881
knwiki,tawiki,2026-06-23,4,15271863,தமிழ்த்_திரைப்பட_நடிகர்கள்,809,87,896,0.0971,165479
knwiki,tawiki,2026-06-23,5,1983910,இந்து_சமயம்,1107,1474,2581,0.5711,144129
knwiki,tawiki,2026-06-23,6,6994462,இந்தியர்கள்,1741,1402,3143,0.4461,139210
knwiki,tawiki,2026-06-23,7,3919792,நடிகர்கள்,1680,627,2307,0.2718,113737
knwiki,tawiki,2026-06-23,8,7146096,தமிழ்நாடு,311,181,492,0.3679,113451
knwiki,tawiki,2026-06-23,9,7030483,இந்திய_அரசியல்வாதிகள்,1461,414,1875,0.2208,108448
knwiki,tawiki,2026-06-23,10,8829132,தமிழக_அரசியல்வாதிகள்,370,36,406,0.0887,104292
knwiki,tawiki,2026-06-23,11,33029934,Articol_in_Milanes,1600,1798,3398,0.5291,103005
knwiki,tawiki,2026-06-23,12,7234405,தமிழ்நாட்டினர்,229,91,320,0.2844,102644
knwiki,tawiki,2026-06-23,13,15264151,Indian_male_film_actors,665,324,989,0.3276,100596
knwiki,tawiki,2026-06-23,14,8829239,தமிழ்த்_திரைப்பட_இயக்குநர்கள்,451,32,483,0.0663,99292
knwiki,tawiki,2026-06-23,15,15208831,தமிழ்_நடிகர்கள்,270,26,296,0.0878,99027
